Ticker,Type,Période_détail,Période,en XOF,Chiffre d'Affaires,Résultat d'Exploitation,Résultat Financier,Résultat des activités ordinaires,Résultat Hors Activités Ordinaires,Résultat Net,Total Bilan,,Produit net bancaire,Résultat Brut d'Exploitation,Coût du risque,Créances sur la clientèle,Dettes à l'égard de la clientèle,Résultat avant impôts,EBITDAal
SDCC,Annuel,An,2021,* Données annuelles en milliers de XOF,135513686,6720471,512606,7233077,-823324,4352130,297251401,,,,,,,,
SDCC,Annuel,An,2020,* Données annuelles en milliers de XOF,127480235,6372159,296923,6669081,-142324,4307472,271676820,,,,,,,,
SDCC,Annuel,An,2019,* Données annuelles en milliers de XOF,98432703,3825358,778963,4604321,-566245,2863674,238492326,,,,,,,,
SDCC,Annuel,An,2018,* Données annuelles en milliers de XOF,98432703,3825358,778963,4604321,-566245,2863674,211328883,,,,,,,,
SDCC,Annuel,An,2017,* Données annuelles en milliers de XOF,91269535,2262877,842545,3105422,457100,2722632,194875718,,,,,,,,
SDCC,Annuel,An,2016,* Données annuelles en milliers de XOF,87982585,3535852,791891,4327743,-78643,2707132,171159852,,,,,,,,
SDCC,Annuel,An,2015,* Données annuelles en milliers de XOF,87928604,4673360,38445,4711805,-239977,3291132,163830346,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2024,* Données semestrielles en millions de XOF,82612,3503,-325,3178,,1780,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2023,* Données semestrielles en millions de XOF,74139,3444,214,3658,,1683,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2022,* Données semestrielles en millions de XOF,75537,3659,194,3853,,2516,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2021,* Données semestrielles en millions de XOF,60902,3846,233,4079,,2198,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,59362,2654,448,3102,,1872,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,45413,1480,324,1804,,1235,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,44397,748,228,976,,535,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,42688,1034,423,1457,,956,,,,,,,,,
SDCC,Semestriel,S1,1ersemestre2016,* Données semestrielles en millions de XOF,42927,1287,310,1597,,969,,,,,,,,,
SDCC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,41642,1093,-179,915,,604,,,,,,,,,
SDCC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,38253,1388,-119,1270,,504,,,,,,,,,
SDCC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en millions de XOF,37114,1932,68,2000,,915,,,,,,,,,
SDCC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en millions de XOF,37080,1606,83,1689,,1050,,,,,,,,,
SDCC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en millions de XOF,28823,1600,51,1651,,827,,,,,,,,,
SDCC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en millions de XOF,27606,1361,-31,1330,,794,,,,,,,,,
SDCC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en millions de XOF,21968,1172,224,1396,,828,,,,,,,,,
SDCC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,120735,3430,330,3760,,2048,,,,,,,,,
SDCC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,117258,5203,282,5485,,3658,,,,,,,,,
SDCC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,100302,4756,378,5134,,2981,,,,,,,,,
SDCC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,93517,4733,708,5441,,3447,,,,,,,,,
SDCC,Autres,T1,2025,* Données trimestrielles en millions de XOF,41642,1093,,915,,604,,,,,,,,,
SDSC,Annuel,An,2024,* Données annuelles en milliers de XOF,85643038,941676,20870055,21811731,-64811,21068974,188126016,,,,,,,,
SDSC,Annuel,An,2023,* Données annuelles en milliers de XOF,82623385,547366,18067303,18614670,12115,17138527,157732884,,,,,,,,
SDSC,Annuel,An,2022,* Données annuelles en milliers de XOF,86997124,722915,12686426,13409342,1012984,10044129,149633952,,,,,,,,
SDSC,Annuel,An,2021,* Données annuelles en milliers de XOF,88721263,4291214,12079820,16371034,55970,13942342,155596245,,,,,,,,
SDSC,Annuel,An,2020,* Données annuelles en milliers de XOF,84240507,4569724,11144009,15713734,-5857,13454872,131059140,,,,,,,,
SDSC,Annuel,An,2019,* Données annuelles en milliers de XOF,88182968,4093959,9601581,13695540,-55325,9382776,122156696,,,,,,,,
SDSC,Annuel,An,2018,* Données annuelles en milliers de XOF,89298914,3835243,8960200,12795443,-14918,10408503,124996474,,,,,,,,
SDSC,Annuel,An,2017,* Données annuelles en milliers de XOF,90321343,8063862,8065436,16129299,88714,13143413,124079641,,,,,,,,
SDSC,Annuel,An,2016,* Données annuelles en milliers de XOF,85335247,6252750,6519553,12772303,-56475,10122716,110503029,,,,,,,,
SDSC,Annuel,An,2015,* Données annuelles en milliers de XOF,83269203,3314092,597168,3911260,52915,7328376,105774171,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2024,* Données semestrielles en XOF,42651885588,-1292591350,20135227893,18842636543,,18609163950,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2023,* Données semestrielles en XOF,43234276500,806572314,13612680712,14419253026,,13562380632,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2022,* Données semestrielles en XOF,44978821308,212543226,12519250994,12731794220,,11892622449,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2021,* Données semestrielles en XOF,45472856721,2087370724,12297793700,14385164424,,12973997419,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2020,* Données semestrielles en XOF,43677805851,1642919997,10212649487,11855569484,,10833088160,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2019,* Données semestrielles en XOF,46792947562,2873177813,10189292182,13062469995,,11768097910,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2018,* Données semestrielles en XOF,46975904930,2889523522,7689960444,10579483966,,8940180112,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2017,* Données semestrielles en XOF,47738152285,4957088305,8268409058,13225497363,,11643459114,,,,,,,,,
SDSC,Semestriel,S1,1ersemestre2016,* Données semestrielles en XOF,45003821468,3576368347,7003302143,10579670490,,9527628101,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en milliers de XOF,23057029,,,-144380,,-193185,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en milliers de XOF,21706375,,,-169277,,-416350,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en milliers de XOF,23470387,,,1220863,,611980,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en milliers de XOF,23315913,,,577785,,33499,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en milliers de XOF,24389039,,,2263817,,1351793,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en milliers de XOF,24283620,,,1867459,,1101011,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en milliers de XOF,24961098,,,2254694,,1444484,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en milliers de XOF,24845928,,,2737550,,1688040,,,,,,,,,
SDSC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en milliers de XOF,25007295,,,3233417,,2269308,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en milliers de XOF,61657597,,,18297885,,17917515,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en milliers de XOF,62067879,,,19356520,,17986871,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en milliers de XOF,62837741,,,10563348,,9857981,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en milliers de XOF,65940893,,,14278933,,12555665,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en milliers de XOF,61274209,,,11931717,,10729325,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en milliers de XOF,65056913,,,11897665,,10571031,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2018,* Données trimestrielles en milliers de XOF,66277991,,,9569698,,7875439,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en milliers de XOF,67359827,,,13791419,,11836623,,,,,,,,,
SDSC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en milliers de XOF,63482980,,,10599324,,9113994,,,,,,,,,
SDSC,Autres,T1,2025,* Données trimestrielles en milliers de XOF,23057029,,,-144380,,-193185,,,,,,,,,
SEMC,Annuel,An,2023,* Données annuelles en milliers de XOF,27874878,1460429,-9391,1451037,0,1012055,30745260,,,,,,,,
SEMC,Annuel,An,2022,* Données annuelles en milliers de XOF,29602761,3260942,1593849,4854791,0,3857786,32641511,,,,,,,,
SEMC,Annuel,An,2021,* Données annuelles en milliers de XOF,23056649,2822884,-23286,2799598,0,2383609,22449235,,,,,,,,
SEMC,Annuel,An,2020,* Données annuelles en milliers de XOF,19629606,1127531,-105032,1022499,0,736547,18119926,,,,,,,,
SEMC,Annuel,An,2019,* Données annuelles en milliers de XOF,18685566,1021451,-26481,994970,-107293,690340,18107898,,,,,,,,
SEMC,Annuel,An,2018,* Données annuelles en milliers de XOF,19797267,336187,-147598,188589,-,-74528,20201694,,,,,,,,
SEMC,Annuel,An,2017,* Données annuelles en milliers de XOF,19774366,403858,-100277,303581067,-,149569,20186275,,,,,,,,
SEMC,Annuel,An,2016,* Données annuelles en milliers de XOF,17707928,728416,-60998,-,-,474085,14636111,,,,,,,,
SEMC,Annuel,An,2015,* Données annuelles en milliers de XOF,17775341,1093219,-22915,-,-,784533,14849844,,,,,,,,
SEMC,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,10009,542,-,543,-,408,,,,,,,,543,
SEMC,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,9503,548,-7,540,0,388,,,,,,,,540,
SEMC,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,11029,1069,-51,1018,0,764,,,,,,,,1018,
SEMC,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,9739,356,-57,300,-,215,,,,,,,,300,
SEMC,Semestriel,S1,1ersemestre2016,* Données semestrielles en millions de XOF,9675,722,-1,721,-,545,,,,,,,,721,
SEMC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en XOF,7649978666,,,1142048981,,855653665,,,,,,,,,
SEMC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en XOF,6564047101,,,833355261,,620437050,,,,,,,,,
SGBC,Annuel,An,2024,* Données annuelles en millions de XOF,,127248,,,,101228,3614195,,263207,163484,-36235,2474604,2747507,,
SGBC,Annuel,An,2023,* Données annuelles en millions de XOF,,120046,,,,97230,3437669,,253286,147701,-27654,2394858,2715307,,
SGBC,Annuel,An,2022,* Données annuelles en millions de XOF,,89891,,,,74612,3345284,,215101,118708,-28816,2160660,2685322,,
SGBC,Annuel,An,2021,* Données annuelles en millions de XOF,,80504,,,,67438,3021481,,189096,98446,-17942,1872917,2528809,,
SGBC,Annuel,An,2020,* Données annuelles en millions de XOF,,59404,,,,48435,2397195,,164062,83330,-23926,1608491,2006281,,
SGBC,Annuel,An,2019,* Données annuelles en millions de XOF,,60262,,,,50253,2152649,,150316,72432,-12170,1554447,1692627,,
SGBC,Annuel,An,2018,* Données annuelles en millions de XOF,,51033,,,,41841,1902583,,127970,63454,-12421,1270604,1539599,,
SGBC,Annuel,An,2017,* Données annuelles en millions de XOF,,49223,,,,39896,1655348,,112757,55756,-6533,1115798,1295011,,
SGBC,Annuel,An,2016,* Données annuelles en millions de XOF,,-,,,,35430,1421923,,89825,-,-,878654,1175156,,
SGBC,Annuel,An,2015,* Données annuelles en millions de XOF,,-,,,,27028,1137673,,81250,-,-,724069,906471,,
SGBC,Semestriel,S1,1ersemestre2025,* Données semestrielles en millions de XOF,,,,,,53077,,,132010,80619,-18359,2417505,2934739,65711,
SGBC,Semestriel,S1,1ersemestre2024,* Données semestrielles en millions de XOF,,,,,,48234,,,130708,77257,-17150,2491971,2692887,60107,
SGBC,Semestriel,S1,1ersemestre2023,* Données semestrielles en millions de XOF,,,,,,44454,,,121661,70931,-16901,2265534,2565858,54095,
SGBC,Semestriel,S1,1ersemestre2022,* Données semestrielles en millions de XOF,,,,,,28058,,,103071,55740,-23878,1974755,2591292,32999,
SGBC,Semestriel,S1,1ersemestre2021,* Données semestrielles en millions de XOF,,,,,,30894,,,88732,46429,-9066,1696924,2226788,37363,
SGBC,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,,,,,,24052,,,79037,41724,-12885,1426741,1878832,28839,
SGBC,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,,,,,,23710,,,71513,34746,-6175,1304146,1537304,28566,
SGBC,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,,,,,,19983,,,62394,32143,-8770,1127296,1391048,23373,
SGBC,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,,,,,,23488,,,55707,28389,-439,-,-,27784,
SGBC,Semestriel,S1,1ersemestre2016,* Données semestrielles en millions de XOF,,,,,,18430,,,46790,22025,1352,-,-,22536,
SGBC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,,,,,,27081,,,66275,-,-,,,33862,
SGBC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,,,,,,26498,,,65427,-,-,,,32588,
SGBC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en millions de XOF,,,,,,22509,,,59476,-,-,,,27134,
SGBC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en millions de XOF,,,,,,18649,,,49343,-,-,,,22483,
SGBC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en millions de XOF,,,,,,14809,,,43617,-,-,,,17842,
SGBC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en millions de XOF,,,,,,14134,,,39884,20416,-,,,17029,
SGBC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en millions de XOF,,,,,,9997,,,32866,14619,-,,,-,
SGBC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en millions de XOF,,,,,,8789,,,31531,-,-,,,10092,
SGBC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en millions de XOF,,,,,,12029,,,26824,-,-,,,14682,
SGBC,Trimestriel,T1,1ertrimestre2016,* Données trimestrielles en millions de XOF,,,,,,7359,,,22222,10449,-1255,,,8861,
SGBC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en millions de XOF,,,,,,74558,,,196044,-,,2481404,2580474,92910,
SGBC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,,,,,,66696,,,185297,-,,2272893,2651014,81738,
SGBC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,,,,,,47084,,,154926,-,,1965461,2700807,56728,
SGBC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,,,,,,48438,,,135485,-,,1672843,2276679,58359,
SGBC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,,,,,,34646,,,119324,62323,,1447593,1852379,41742,
SGBC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en millions de XOF,,,,,,36907,,,108321,53695,,-,-,-,
SGBC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en millions de XOF,,,,,,30895,,,80853,-,,-,-,36532,
SGBC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en millions de XOF,,,,,,26642,,,70578,-,,-,-,32005,
SGBC,Autres,T1,2025,* Données trimestrielles en millions de XOF,,,,,,27081,,,66275,,,,,33862,
SGBC,Autres,S1,2025,* Données trimestrielles en millions de XOF,,,,,,53077,,,132010,80619,-18359,,,65711,
SHEC,Annuel,An,2024,* Données annuelles en milliers de XOF,600707830,11336979,-3964785,-,-,5353994,207064381,,,,,,,,
SHEC,Annuel,An,2023,* Données annuelles en milliers de XOF,550696010,8485512,-2033818,6451694,-20937,4011603,168468609,,,,,,,,
SHEC,Annuel,An,2022,* Données annuelles en milliers de XOF,488901792,6027152,-682588,5344564,0,3548638,119461700,,,,,,,,
SHEC,Annuel,An,2021,* Données annuelles en milliers de XOF,366643579,830155,-996882,3272020,0,2359623,101262735,,,,,,,,
SHEC,Annuel,An,2020,* Données annuelles en milliers de XOF,313564390,-3858364,-974981,-4833345,10649,-4788013,74596027,,,,,,,,
SHEC,Annuel,An,2019,* Données annuelles en milliers de XOF,354252451,8088399,-574292,7514107,193515,5465466,96388502,,,,,,,,
SHEC,Annuel,An,2018,* Données annuelles en milliers de XOF,347717444,8041403,-499147,7542256,2654,5389160,100128117,,,,,,,,
SHEC,Annuel,An,2017,* Données annuelles en milliers de XOF,311413743,7593509,-667950,6925559,96254,5004540,92328185,,,,,,,,
SHEC,Annuel,An,2016,* Données annuelles en milliers de XOF,271008641,7131935,-884440,6247495,792,4388766,97502448,,,,,,,,
SHEC,Annuel,An,2015,* Données annuelles en milliers de XOF,276368692,5347222,-777287,4569935,-13690,3265657,89672964,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2024,* Données semestrielles en millions de XOF,298050,5651,-1895,3756,-1,2552,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2023,* Données semestrielles en millions de XOF,267630,2884,-840,2044,-21,1168,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2022,* Données semestrielles en millions de XOF,225033,1925,-372,1533,0,889,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2021,* Données semestrielles en millions de XOF,180724,1971,-415,1556,-100,1074,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,154546,2234,-226,2008,0,1357,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,175658,4719,-175,4545,0,3278,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,171095,4315,-241,4073,101,3020,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,154046,3574,-356,3217,3,2369,,,,,,,,,
SHEC,Semestriel,S1,1ersemestre2016,* Données semestrielles en millions de XOF,130183,3670,-561,3109,5,2308,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,155873,3082,-827,2255,1,1323,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,149433,3032,830,2203,-1,1288,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en millions de XOF,135553,1869,-475,1394,0,872,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en millions de XOF,101691,1210,-277,934,3,715,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en millions de XOF,88622,1043,-94,949,0,703,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en millions de XOF,89705,1973,-137,1836,0,1345,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en millions de XOF,88179,2489,-250,2238,0,1655,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en millions de XOF,84643,2208,-55,2152,1,1593,,,,,,,,,
SHEC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en millions de XOF,76351,1957,-214,1743,2,1239,,,,,,,,,
SHEC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en millions de XOF,445544,7540,-3078,4462,-1,2851,,,,,,,,,
SHEC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,398935,4508,-1391,3118,-21,1747,,,,,,,,,
SHEC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,350192,2805,-586,2219,0,1393,,,,,,,,,
SHEC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,270061,2438,-158,2279,-100,1287,,,,,,,,,
SHEC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,233518,2801,-373,2428,0,1640,,,,,,,,,
SHEC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en millions de XOF,261070,5336,-632,4704,0,3366,,,,,,,,,
SHEC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en millions de XOF,198481,5512,-694,4817,145,3620,,,,,,,,,
SHEC,Autres,T1,2025,* Données trimestrielles en millions de XOF,155873,3082,,2255,,1323,,,,,,,,,
SIBC,Annuel,An,2024,* Données annuelles en millions de XOF,,57440,,,,50234,1685249,,102763,62635,-5194,1101236,1398752,,
SIBC,Annuel,An,2023,* Données annuelles en millions de XOF,,48879,,,,43513,1605875,,95571,56871,-7992,1036960,1294418,,
SIBC,Annuel,An,2022,* Données annuelles en millions de XOF,,45285,,,,40090,1499554,,83542,47561,-2276,964690,1271199,,
SIBC,Annuel,An,2021,* Données annuelles en millions de XOF,,40730,,,,34031,1316459,,76532,42042,-1312,889832,1099658,,
SIBC,Annuel,An,2020,* Données annuelles en millions de XOF,,34905,,,,30261,1224290,,74467,41054,-6149,854858,965945,,
SIBC,Annuel,An,2019,* Données annuelles en millions de XOF,,33624,,,,28057,1099398,,71887,39237,-5613,775428,837016,,
SIBC,Annuel,An,2018,* Données annuelles en millions de XOF,,28665,,,,23200,1069788,,65941,35360,-6695,708332,779932,,
SIBC,Annuel,An,2017,* Données annuelles en millions de XOF,,26850,,,,22530,989868,,56747,29211,-2362,632985,670997,,
