Ticker,Date,Variation,Volume Devise Total,Cours Ajuste,Volume Ajuste Total,Cours Normal,Volume Normal Total
CFAC M,2021-06,24.49,86661460,610,128005,610,128005
CFAC M,2021-05,12.64,6092340,490,14034,490,14034
CFAC M,2021-04,3.57,4262525,435,10012,435,10012
CFAC M,2021-03,6.33,3869590,420,9573,420,9573
CFAC M,2021-02,-9.2,47870200,395,100773,395,100773
CFAC M,2021-01,20.83,37444265,435,97216,435,97216
CFAC M,2020-12,-2.7,10318825,360,27560,360,27560
CFAC M,2020-11,5.71,70332730,370,179529,370,179529
CFAC M,2020-10,-4.11,1945295,350,5559,350,5559
CFAC M,2020-09,-3.95,1884880,365,5278,365,5278
CFAC M,2020-08,-2.56,102150125,380,283420,380,283420
CFAC M,2020-07,-19.59,79762430,390,169329,390,169329
CFAC M,2020-06,18.29,16609085,485,36062,485,36062
CFAC M,2020-05,5.13,6488775,410,18602,410,18602
CFAC M,2020-04,-2.5,7534490,390,18851,390,18851
CFAC M,2020-03,-15.79,15947565,400,35031,400,35031
CFAC M,2020-02,2.15,26268120,475,58539,475,58539
CFAC M,2020-01,6.9,26634000,465,62743,465,62743
CFAC M,2019-12,1.16,54280985,435,130697,435,130697
CFAC M,2019-11,-2.27,2653555,430,6297,430,6297
CFAC M,2019-10,11.39,3260515,440,7866,440,7866
CFAC M,2019-09,-9.2,12536940,395,31683,395,31683
CFAC M,2019-08,1.16,17940935,435,38366,435,38366
CFAC M,2019-07,-3.37,9806665,430,23940,430,23940
CFAC M,2019-06,-19.09,10177510,445,21211,445,21211
CFAC M,2019-05,1.85,7419080,550,14144,550,14144
CFAC M,2019-04,0.0,20832800,540,42622,540,42622
CFAC M,2019-03,0.0,5664700,540,11156,540,11156
CFAC M,2019-02,18.68,14926210,540,27453,540,27453
CFAC M,2019-01,-28.91,4845600,455,9186,455,9186
CFAC M,2018-12,43.82,33338805,640,56027,640,56027
CFAC M,2018-11,-29.37,8886355,445,17212,445,17212
CFAC M,2018-10,5.88,37361180,630,62131,630,62131
CFAC M,2018-09,-2.46,16438645,595,28042,595,28042
CFAC M,2018-08,-12.23,12250000,610,19582,610,19582
CFAC M,2018-07,-7.33,32193260,695,43016,695,43016
CFAC M,2018-06,29.31,31271325,750,47440,750,47440
CFAC M,2018-05,-17.14,25080940,580,42115,580,42115
CFAC M,2018-04,4.48,47666455,700,67738,700,67738
CFAC M,2018-03,8.94,68474865,670,96385,670,96385
CFAC M,2018-02,20.59,23258090,615,40615,615,40615
CFAC M,2018-01,29.11,40483865,510,63234,510,63234
CFAC M,2017-12,0.0,175012940,395,434497,395,421825
CFAC M,2017-11,6.47,6823565,395,18600,39500,186
CFAC M,2017-10,6.0,11456350,371,32600,37110,326
CFAC M,2017-09,-12.5,18170900,350,51600,35000,516
CFAC M,2017-08,-16.32,10530135,400,26500,39995,265
CFAC M,2017-07,-16.14,3811010,478,7000,47795,70
CFAC M,2017-06,-7.17,16015690,570,27600,57000,276
CFAC M,2017-05,-9.04,18691170,614,28500,61350,285
CFAC M,2017-04,3.85,28203100,675,43900,67490,439
CFAC M,2017-03,3.01,47784070,650,75000,65000,750
CFAC M,2017-02,4.3,21529575,631,33600,63055,336
CFAC M,2017-01,-2.42,16477385,605,27800,60500,278
CFAC M,2016-12,0.0,18696855,620,29600,62000,296
CFAC M,2016-11,-17.33,30773280,620,49000,62000,490
CFAC M,2016-10,-25.0,19549995,750,20200,75005,202
CFAC M,2016-09,-2.91,37598020,1000,35800,100000,358
CFAC M,2016-08,-1.9,37005100,1030,35500,103020,355
CFAC M,2016-07,-13.93,18202145,1050,16400,105000,164
CFAC M,2016-06,-8.96,28941840,1220,24800,122000,248
CFAC M,2016-05,24.54,27598300,1340,22100,134000,221
CFAC M,2016-04,-31.03,35785460,1076,27500,107610,275
CFAC M,2016-03,59.18,161357395,1560,106000,156000,1060
CFAC M,2016-02,7.69,207633695,980,229200,98000,2292
CFAC M,2016-01,0.0,21254520,910,23300,91000,233
CFAC M,2015-12,0.55,11264455,910,12500,91000,125
CFAC M,2015-11,0.56,40001075,905,44300,90500,443
CFAC M,2015-10,23.29,19767000,900,22500,90000,225
CFAC M,2015-09,0.69,13340510,730,18300,73000,183
CFAC M,2015-08,4.62,398052340,725,551400,72500,5514
CFAC M,2015-07,7.44,8084600,693,12100,69300,121
CFAC M,2015-06,-2.27,107469105,645,164900,64505,1649
CFAC M,2015-05,-4.35,87785980,660,133300,66000,1333
CFAC M,2015-04,-10.39,108261200,690,142000,69000,1420
CFAC M,2015-03,40.0,159973855,770,250400,77000,2504
CFAC M,2015-02,5.77,21103110,550,39900,55000,399
CFAC M,2015-01,12.8,31438445,520,62400,52000,624
CFAC M,2014-12,-7.8,63163780,461,153700,46105,1537
CFAC M,2014-11,0.0,14661400,500,29400,49990,294
CFAC M,2014-10,0.0,43398485,500,86800,50000,868
CFAC M,2014-09,1.21,18171775,500,36700,50000,367
CFAC M,2014-08,9.78,88548740,494,181400,49400,1814
CFAC M,2014-07,0.0,18601750,450,42100,45000,421
CFAC M,2014-06,12.5,7116825,450,16500,45000,165
CFAC M,2014-05,0.0,5558800,400,13900,40000,139
CFAC M,2014-04,0.0,7109000,400,17900,40000,179
CFAC M,2014-03,-2.44,2590100,400,6400,40000,64
CFAC M,2014-02,2.5,7084900,410,17400,41000,174
CFAC M,2014-01,2.04,5478360,400,13800,40000,138
CFAC M,2013-12,-4.62,5964580,392,15000,39200,150
CFAC M,2013-11,5.38,11905400,411,28300,41100,283
CFAC M,2013-10,-9.3,9245550,390,23700,39000,237
CFAC M,2013-09,16.22,9437535,430,22200,43000,222
CFAC M,2013-08,0.0,5143000,370,13900,37000,139
CFAC M,2013-07,4.23,9255000,370,25500,37000,255
CFAC M,2013-06,-8.97,3296000,355,8500,35500,85
CFAC M,2013-05,-17.02,12224100,390,29900,39000,299
CFAC M,2013-04,-12.96,9641765,470,20300,47005,203
CFAC M,2013-03,14.65,8674510,540,16400,54000,164
CFAC M,2013-02,0.21,24382300,471,51800,47100,518
CFAC M,2013-01,2.17,29156000,470,63300,47000,633
CFAC M,2012-12,0.0,23312500,460,51600,46000,516
CFAC M,2012-11,2.22,40559400,460,88800,46000,888
CFAC M,2012-10,-8.16,24135460,450,52300,45000,523
CFAC M,2012-09,11.36,214566475,490,435000,49000,4350
CFAC M,2012-08,104.65,54191640,440,166500,44000,1665
CFAC M,2012-07,0.94,13221210,215,60600,21500,606
CFAC M,2012-06,6.5,917000,213,4400,21300,44
CFAC M,2012-05,0.0,8464000,200,42400,20000,424
CFAC M,2012-04,0.0,4400000,200,22000,20000,220
CFAC M,2012-03,33.33,6929860,200,37500,20000,375
CFAC M,2012-02,1.35,1440260,150,9800,15000,98
CFAC M,2012-01,-10.3,5684305,148,35600,14800,356
CFAC M,2011-11,-4.07,652840,165,4000,16505,40
CFAC M,2011-10,7.5,684000,172,4200,17200,42
CFAC M,2011-09,0.0,784000,160,4900,16000,49
CFAC M,2011-08,0.0,8080000,160,50500,16000,505
CFAC M,2011-07,0.0,1216000,160,7600,16000,76
CFAC M,2011-06,0.0,1696225,160,10600,16000,106
CFAC M,2011-05,-13.51,617035,160,3700,16000,37
CFAC M,2011-02,-3.14,1591000,185,8600,18500,86
CFAC M,2011-01,6.11,1847400,191,9700,19100,97
CFAC M,2010-12,-10.0,22098705,180,118900,18005,1189
CFAC M,2010-11,9.29,13928390,200,69800,20000,698
CFAC M,2010-10,-10.73,12035800,183,60800,18315,608
CFAC M,2010-09,27.33,8180520,205,45000,20500,450
CFAC M,2010-08,7.33,387000,161,2400,16125,24
CFAC M,2010-07,-3.23,435000,150,2900,15000,29
CFAC M,2010-06,-26.89,7987610,155,41800,15500,418
CFAC M,2010-05,76.67,10274540,212,56400,21220,564
CFAC M,2010-04,8.11,16272400,120,146400,12000,1464
CFAC M,2010-03,-39.01,5024135,111,42400,11100,424
CFAC M,2010-02,-7.61,200365,182,1100,18215,11
CFAC M,2010-01,-20.88,431035,197,2100,19690,21
CFAC M,2009-10,-1.97,1274000,249,5100,24875,51
CFAC M,2009-08,-8.3,691355,254,2700,25395,27
CFAC M,2009-07,0.0,1053890,277,3800,27730,38
CFAC M,2009-06,-7.67,888985,277,3100,27735,31
CFAC M,2009-05,0.0,719640,300,2400,29985,24
CFAC M,2009-04,0.0,509790,300,1700,29985,17
CFAC M,2009-03,0.0,150000,300,500,30000,5
CFAC M,2009-01,-4.76,331500,300,1100,30000,11
CFAC M,2008-12,-2.78,630000,315,2000,31500,20
CFAC M,2008-11,-7.43,518000,324,1600,32375,16
CFAC M,2008-10,0.0,210000,350,600,35000,6
CFAC M,2008-09,2.34,3990000,350,11400,35000,114
CFAC M,2008-08,42.5,4890580,342,16200,34200,162
CFAC M,2008-07,20.0,6225240,240,29800,24005,298
CFAC M,2008-04,0.0,180175,200,900,20020,9
CFAC M,2008-03,0.0,1981435,200,9900,20015,99
CFAC M,2008-02,0.0,2980530,200,14900,20005,149
CFAC M,2008-01,0.5,1473400,200,7400,20000,74
CFAC M,2007-12,-5.24,5673150,199,28400,19850,284
CFAC M,2007-11,7.69,4065500,210,19500,21000,195
CFAC M,2007-10,16.07,1113200,195,6200,19500,62
CFAC M,2007-09,29.23,1636500,168,11000,16750,110
CFAC M,2007-07,0.78,3986840,130,30800,13000,308
CFAC M,2007-06,15.18,181160,129,1400,12940,14
CFAC M,2007-05,10.89,1344000,112,12000,11200,120
CFAC M,2007-04,1.0,101000,101,1000,10100,10
CFAC M,2007-03,1.01,693070,100,7000,10005,70
CFAC M,2007-02,0.0,118320,99,1200,9860,12
CFAC M,2007-01,2.06,1608470,99,16400,9855,164
CFAC M,2006-12,1.04,2255850,97,23500,9700,235
CFAC M,2006-11,7.87,124345,96,1300,9565,13
CFAC M,2006-10,3.49,445000,89,5000,8900,50
CFAC M,2006-09,1.18,3796510,86,45700,8610,457
CFAC M,2006-08,23.19,1275750,85,15000,8505,150
CFAC M,2006-07,6.15,277200,69,4000,6930,40
CFAC M,2006-06,8.33,129000,65,2000,6450,20
CFAC M,2006-04,0.0,551400,60,9100,6000,91
CFAC M,2006-03,-7.69,771250,60,12500,6000,125
CFAC M,2006-02,-4.41,940700,65,14200,6450,142
CFAC M,2006-01,-2.86,662750,68,9600,6750,96
CFAC M,2005-12,-9.09,1191500,70,17000,7000,170
CFAC M,2005-11,-3.75,2757600,77,35100,7745,351
CFAC M,2005-10,-5.88,1448000,80,18100,8000,181
CFAC M,2005-09,0.0,288660,85,3400,8490,34
CFAC M,2005-07,-7.61,942550,85,10900,8495,109
CFAC M,2005-06,0.0,1389200,92,15100,9200,151
CFAC M,2005-05,-7.07,441600,92,4800,9200,48
CFAC M,2005-04,-1.0,89100,99,900,9900,9
CFAC M,2005-03,0.0,9995,100,100,9995,1
CFAC M,2005-02,0.0,99950,100,1000,9995,10
CFAC M,2004-11,0.0,10000,100,100,10000,1
CFAC M,2004-10,0.0,240000,100,2400,10000,24
CFAC M,2004-09,0.0,210000,100,2100,10000,21
CFAC M,2004-08,0.0,370000,100,3700,10000,37
CFAC M,2004-07,1.01,753400,100,7600,10000,76
CFAC M,2004-06,4.21,17519000,99,175200,9900,1752
CFAC M,2004-05,-5.0,237500,95,2500,9500,25
CFAC M,2004-03,0.0,10000,100,100,10000,1
CFAC M,2004-02,0.0,60000,100,600,10000,6
CFAC M,2003-12,-4.76,500000,100,5000,10000,50
CFAC M,2003-09,-1.87,416900,105,3900,10500,39
CFAC M,2003-08,-10.83,1537580,107,13800,10685,138
CFAC M,2003-06,-7.69,119800,120,1000,11980,10
CFAC M,2003-04,0.0,51800,130,400,12950,4
CFAC M,2003-03,-7.14,518000,130,4000,12950,40
CFAC M,2002-12,-2.78,2799000,140,20000,13995,200
CFAC M,2002-04,0.0,14400,144,100,14400,1
CFAC M,2002-03,-0.69,302400,144,2100,14400,21
CFAC M,2001-12,0.0,3260250,145,22500,14490,225
CFAC M,2001-07,0.0,289800,145,2000,14490,20
CFAC M,2001-01,-3.33,260910,145,1800,14495,18
CFAC M,2000-12,0.0,59960,150,400,14990,4
CFAC M,2000-08,0.0,149900,150,1000,14990,10
CFAC M,2000-04,0.0,689540,150,4600,14990,46
CFAC M,2000-02,0.0,44985,150,300,14995,3
CFAC M,1999-12,-2.6,239920,150,1600,14995,16
CFAC M,1999-09,-9.41,468500,154,3000,15425,30
CFAC M,1999-05,4.94,170100,170,1000,17010,10
CFAC M,1999-04,-7.43,261340,162,1500,16200,15
CFAC M,1999-03,-7.89,837500,175,4700,17500,47
CFAC M,1999-01,0.0,209000,190,1100,19000,11
CFAC M,1998-12,0.0,19057000,190,100300,19000,1003
CFAC M,1998-11,2.7,407500,190,2100,19000,21
CFAC M,1998-10,2.78,3089500,185,16700,18500,167
CFAC M,1998-09,,18000,180,100,18000,1
CIEC M,2025-09,2.91,36132200,2300,16141,2300,16141
CIEC M,2025-08,-2.83,244884730,2235,113026,2235,113026
CIEC M,2025-07,-9.8,157722215,2300,65567,2300,65567
CIEC M,2025-06,10.87,159002140,2550,64516,2550,64516
CIEC M,2025-05,-3.77,171388560,2300,76423,2300,76423
CIEC M,2025-04,-8.08,107962190,2390,43928,2390,43928
CIEC M,2025-03,9.24,228338475,2600,87009,2600,87009
CIEC M,2025-02,9.17,138984605,2380,63771,2380,63771
CIEC M,2025-01,-0.68,105862275,2180,48993,2180,48993
CIEC M,2024-12,2.09,117142680,2195,54483,2195,54483
CIEC M,2024-11,-8.7,142608385,2150,66770,2150,66770
CIEC M,2024-10,7.29,1051838125,2355,455640,2355,455640
CIEC M,2024-09,8.13,226351410,2195,104806,2195,104806
CIEC M,2024-08,6.84,231010200,2030,116318,2030,116318
CIEC M,2024-07,-3.55,395854845,1900,201540,1900,201540
CIEC M,2024-06,4.79,208571015,1970,107312,1970,107312
CIEC M,2024-05,23.68,451538260,1880,261477,1880,261477
CIEC M,2024-04,-8.98,270992030,1520,174374,1520,174374
CIEC M,2024-03,-5.92,250532860,1670,150824,1670,150824
CIEC M,2024-02,5.65,84053805,1775,50262,1775,50262
CIEC M,2024-01,-1.18,174829915,1680,104153,1680,104153
CIEC M,2023-12,-10.53,112243235,1700,61635,1700,61635
CIEC M,2023-11,-5.0,174697060,1900,89607,1900,89607
CIEC M,2023-10,0.0,90561660,2000,43607,2000,43607
CIEC M,2023-09,5.26,80617255,2000,40740,2000,40740
CIEC M,2023-08,-13.64,408808900,1900,202947,1900,202947
CIEC M,2023-07,4.76,145304685,2200,68143,2200,68143
CIEC M,2023-06,2.44,50925070,2100,24813,2100,24813
CIEC M,2023-05,0.0,36269410,2050,17888,2050,17888
CIEC M,2023-04,-3.3,22204615,2050,10663,2050,10663
CIEC M,2023-03,6.8,151311640,2120,72583,2120,72583
CIEC M,2023-02,0.25,99860390,1985,50649,1985,50649
CIEC M,2023-01,-0.5,104395745,1980,52922,1980,52922
CIEC M,2022-12,-0.5,213396015,1990,111719,1990,111719
CIEC M,2022-11,-6.98,50712255,2000,24053,2000,24053
CIEC M,2022-10,-2.27,140277840,2150,67621,2150,67621
CIEC M,2022-09,-2.0,70893485,2200,32571,2200,32571
CIEC M,2022-08,-2.39,101004810,2245,47322,2245,47322
CIEC M,2022-07,-4.17,67075420,2300,29170,2300,29170
CIEC M,2022-06,4.58,136081655,2400,57852,2400,57852
CIEC M,2022-05,-7.09,78241560,2295,36246,2295,36246
CIEC M,2022-04,-1.0,105954335,2470,43921,2470,43921
CIEC M,2022-03,16.05,366942450,2495,167332,2495,167332
CIEC M,2022-02,-0.46,161493455,2150,76879,2150,76879
CIEC M,2022-01,13.98,174978975,2160,89405,2160,89405
CIEC M,2021-12,-5.01,180708605,1895,97049,1895,97049
CIEC M,2021-11,1.53,138170875,1995,70501,1995,70501
CIEC M,2021-10,-1.75,147230685,1965,74242,1965,74242
CIEC M,2021-09,0.0,316309380,2000,158335,2000,158335
CIEC M,2021-08,17.65,125146250,2000,67202,2000,67202
CIEC M,2021-07,-5.03,550738885,1700,366434,1700,366434
CIEC M,2021-06,6.55,131952550,1790,77854,1790,77854
CIEC M,2021-05,-0.59,38416015,1680,25042,1680,25042
CIEC M,2021-04,25.19,394367360,1690,281336,1690,281336
CIEC M,2021-03,-3.57,36804565,1350,25279,1350,25279
CIEC M,2021-02,-3.45,13721300,1400,9750,1400,9750
CIEC M,2021-01,-3.33,29436385,1450,21685,1450,21685
CIEC M,2020-12,9.49,309301540,1500,227817,1500,227817
CIEC M,2020-11,14.17,65991115,1370,49924,1370,49924
CIEC M,2020-10,6.67,57296225,1200,53413,1200,53413
CIEC M,2020-09,-9.64,28760340,1125,26703,1125,26703
CIEC M,2020-08,-2.35,34139565,1245,30162,1245,30162
CIEC M,2020-07,2.82,83176805,1275,67141,1275,67141
CIEC M,2020-06,-0.4,60521820,1240,50028,1240,50028
CIEC M,2020-05,18.01,25659000,1245,21165,1245,21165
CIEC M,2020-04,-18.53,16280820,1055,14041,1055,14041
CIEC M,2020-03,-7.17,26974120,1295,20112,1295,20112
CIEC M,2020-02,0.0,41263990,1395,32264,1395,32264
CIEC M,2020-01,-12.81,76495380,1395,58246,1395,58246
CIEC M,2019-12,18.96,591242020,1600,374163,1600,374163
CIEC M,2019-11,12.08,32494990,1345,26259,1345,26259
CIEC M,2019-10,-5.88,26515250,1200,21948,1200,21948
CIEC M,2019-09,-4.85,26117120,1275,21053,1275,21053
CIEC M,2019-08,-0.74,20838645,1340,15219,1340,15219
CIEC M,2019-07,0.0,18450610,1350,14075,1350,14075
CIEC M,2019-06,-6.9,17338130,1350,13299,1350,13299
CIEC M,2019-05,7.41,74862020,1450,55664,1450,55664
CIEC M,2019-04,8.43,37539190,1350,29652,1350,29652
CIEC M,2019-03,-3.86,39232540,1245,32952,1245,32952
CIEC M,2019-02,7.92,24280330,1295,19908,1295,19908
CIEC M,2019-01,-16.96,26234780,1200,21207,1200,21207
CIEC M,2018-12,-6.47,109448340,1445,84425,1445,84425
CIEC M,2018-11,18.85,69792225,1545,47269,1545,47269
CIEC M,2018-10,-16.13,83238615,1300,62512,1300,62512
CIEC M,2018-09,-4.32,89044170,1550,55471,1550,55471
CIEC M,2018-08,8.72,155203780,1620,97763,1620,97763
CIEC M,2018-07,-16.99,103866985,1490,59728,1490,59728
CIEC M,2018-06,38.61,45327300,1795,30492,1795,30492
CIEC M,2018-05,-34.92,43397675,1295,29594,1295,29594
CIEC M,2018-04,-4.78,72281270,1990,35575,1990,35575
CIEC M,2018-03,5.29,362284645,2090,184729,2090,184729
CIEC M,2018-02,10.28,833795730,1985,461335,1985,461335
CIEC M,2018-01,-14.29,137739885,1800,70654,1800,70654
CIEC M,2017-12,5.26,139230945,2100,71735,2100,71735
CIEC M,2017-11,-33.17,136519460,1995,63209,1995,63209
CIEC M,2017-10,3.11,403189200,2985,135669,2985,90810
CIEC M,2017-09,-5.85,42598500,2895,14800,57900,740
CIEC M,2017-08,-10.61,202217255,3075,63340,61490,3167
CIEC M,2017-07,1.18,111539695,3440,34360,68800,1718
CIEC M,2017-06,-1.16,368677780,3400,110980,68000,5549
CIEC M,2017-05,-1.55,197946070,3440,60020,68800,3001
CIEC M,2017-04,-5.57,105368030,3494,31240,69875,1562
CIEC M,2017-03,5.71,586642435,3700,179700,74000,8985
CIEC M,2017-02,7.69,609091370,3500,183180,70000,9159
CIEC M,2017-01,-12.75,83967340,3250,24020,65000,1201
CIEC M,2016-12,-0.67,396959585,3725,107200,74500,5360
CIEC M,2016-11,2.74,86218615,3750,23780,75000,1189
CIEC M,2016-10,-2.64,2524696955,3650,690960,73000,34548
CIEC M,2016-09,2.15,479970355,3749,133700,74980,6685
CIEC M,2016-08,-2.13,102195935,3670,27640,73400,1382
CIEC M,2016-07,-6.83,690001970,3750,191860,75000,9593
CIEC M,2016-06,-3.01,369616025,4025,93420,80500,4671
CIEC M,2016-05,-14.34,987045290,4150,220320,83000,11016
CIEC M,2016-04,10.11,2055462845,4845,451040,96890,22552
CIEC M,2016-03,8.64,2056137245,4400,483060,88000,24153
CIEC M,2016-02,8.72,289325860,4050,74720,81000,3736
CIEC M,2016-01,6.43,542838455,3725,158560,74500,7928
CIEC M,2015-12,-7.85,559296535,3500,162940,69995,8147
CIEC M,2015-11,-12.18,262018705,3798,68140,75950,3407
CIEC M,2015-10,6.13,2059905440,4325,499200,86500,24960
CIEC M,2015-09,0.0,2139741200,4075,513860,81500,25693
CIEC M,2015-08,3.03,499018900,4075,121700,81500,6085
CIEC M,2015-07,5.47,174862535,3955,45740,79100,2287
CIEC M,2015-06,8.7,579206265,3750,158540,75005,7927
CIEC M,2015-05,13.11,218047945,3450,68820,69000,3441
CIEC M,2015-04,-12.86,38271465,3050,11460,61000,573
CIEC M,2015-03,-3.45,82087935,3500,22780,70000,1139
CIEC M,2015-02,11.54,133786385,3625,39680,72500,1984
CIEC M,2015-01,-21.21,80712895,3250,23680,65000,1184
CIEC M,2014-12,18.71,1002812720,4125,251500,82500,12575
CIEC M,2014-11,21.93,104116600,3475,32700,69500,1635
CIEC M,2014-10,7.55,253652525,2850,91660,57000,4583
CIEC M,2014-09,-3.64,463349710,2650,174260,53000,8713
CIEC M,2014-08,10.0,172544430,2750,66220,55000,3311
CIEC M,2014-07,5.22,1452353795,2500,611340,50000,30567
CIEC M,2014-06,5.6,33145610,2376,14420,47510,721
CIEC M,2014-05,0.0,176208260,2250,79180,45000,3959
CIEC M,2014-04,-3.23,286918565,2250,121100,45000,6055
CIEC M,2014-03,-7.92,176275060,2325,72500,46500,3625
CIEC M,2014-02,-3.81,59235750,2525,22620,50500,1131
CIEC M,2014-01,-15.32,34255740,2625,12580,52500,629
CIEC M,2013-12,27.84,2834748600,3100,907620,62000,45381
CIEC M,2013-11,5.43,1087080000,2425,453260,48500,22663
CIEC M,2013-10,1.1,111961080,2300,48980,46000,2449
CIEC M,2013-09,-5.21,98903920,2275,43580,45505,2179
CIEC M,2013-08,0.0,42562770,2400,18780,48000,939
CIEC M,2013-07,21.52,40897460,2400,18660,48005,933
CIEC M,2013-06,-10.23,92755165,1975,47280,39500,2364
CIEC M,2013-05,4.76,85621310,2200,39680,44000,1984
CIEC M,2013-04,-2.33,78071550,2100,38720,42000,1936
CIEC M,2013-03,7.5,161665080,2150,74320,43000,3716
CIEC M,2013-02,0.0,59841745,2000,29260,40000,1463
CIEC M,2013-01,-4.76,113605315,2000,59080,40000,2954
CIEC M,2012-12,11.52,117019950,2100,62320,42000,3116
CIEC M,2012-11,17.69,62645470,1883,34380,37650,1719
CIEC M,2012-10,0.0,220659365,1600,138120,32000,6906
CIEC M,2012-09,23.08,63280785,1600,43720,32000,2186
CIEC M,2012-08,3.92,29473135,1300,23440,26000,1172
CIEC M,2012-07,6.47,31546390,1251,25520,25015,1276
CIEC M,2012-06,11.9,27362460,1175,24540,23500,1227
CIEC M,2012-05,-4.55,47318390,1050,43060,21000,2153
CIEC M,2012-04,-2.57,42767540,1100,40780,22000,2039
CIEC M,2012-03,-9.68,86820085,1129,78260,22575,3913
CIEC M,2012-02,31.03,48552185,1250,42220,25000,2111
CIEC M,2012-01,14.94,15235850,954,16420,19080,821
CIEC M,2011-12,-2.35,14098900,830,16980,16600,849
CIEC M,2011-11,0.0,16029055,850,19120,17000,956
CIEC M,2011-10,7.59,23945435,850,29040,17000,1452
CIEC M,2011-09,5.33,43531150,790,57820,15800,2891
CIEC M,2011-08,-6.25,33314925,750,41860,15000,2093
CIEC M,2011-07,-1.23,40817090,800,53380,16000,2669
CIEC M,2011-06,-4.71,56352800,810,68780,16200,3439
CIEC M,2011-05,25.93,19199435,850,24360,17000,1218
CIEC M,2011-04,-6.9,253000,675,360,13500,18
CIEC M,2011-03,2.84,290000,725,400,14500,20
CIEC M,2011-02,-2.76,8634960,705,11920,14100,596
CIEC M,2011-01,3.57,126027150,725,178960,14500,8948
CIEC M,2010-12,0.0,208045510,700,296980,14000,14849
CIEC M,2010-11,-12.5,259930990,700,359000,14000,17950
CIEC M,2010-10,1.27,12172710,800,15540,15995,777
CIEC M,2010-09,0.0,45828915,790,59140,15795,2957
CIEC M,2010-08,0.0,16309730,790,20720,15790,1036
CIEC M,2010-07,5.33,135531115,790,171200,15800,8560
CIEC M,2010-06,3.88,83363640,750,110780,15000,5539
CIEC M,2010-05,-4.75,77880955,722,105960,14445,5298
CIEC M,2010-04,7.82,274174640,758,373540,15150,18677
CIEC M,2010-03,-12.13,43061820,703,61380,14050,3069
CIEC M,2010-02,6.67,3970825,800,5140,16000,257
CIEC M,2010-01,-9.09,94212130,750,133680,15000,6684
CIEC M,2009-12,-5.71,7784460,825,9100,16490,455
CIEC M,2009-11,2.94,9119150,875,10500,17500,525
CIEC M,2009-10,-2.86,9586895,850,11140,17000,557
CIEC M,2009-09,8.7,15454335,875,18600,17500,930
CIEC M,2009-08,7.33,19102550,805,25240,16105,1262
CIEC M,2009-07,-11.76,14901850,750,19160,15000,958
CIEC M,2009-06,6.25,15749380,850,18560,17000,928
CIEC M,2009-05,-5.88,7272225,800,9000,16000,450
CIEC M,2009-04,-15.0,8547140,850,9720,16990,486
CIEC M,2009-03,0.0,3040255,1000,3040,20000,152
CIEC M,2009-02,0.0,31467210,1000,31460,20005,1573
CIEC M,2009-01,-8.34,13611610,1000,13480,20005,674
CIEC M,2008-12,4.9,17542600,1091,17240,21815,862
CIEC M,2008-11,4.0,14469150,1040,14880,20805,744
CIEC M,2008-10,-16.67,10857125,1000,9920,20000,496
CIEC M,2008-09,9.19,64512615,1200,53880,24000,2694
CIEC M,2008-08,12.72,23063480,1099,22160,21985,1108
CIEC M,2008-07,4.28,19348060,975,20400,19505,1020
CIEC M,2008-06,1.63,28601460,935,30500,18700,1525
CIEC M,2008-05,5.14,21468995,920,23360,18405,1168
CIEC M,2008-04,0.0,56475925,875,62180,17500,3109
CIEC M,2008-03,2.94,19360530,875,23540,17500,1177
CIEC M,2008-02,21.78,11986530,850,15380,17000,769
CIEC M,2008-01,3.41,11260125,698,16960,13950,848
CIEC M,2007-12,-2.17,10863260,675,15900,13500,795
CIEC M,2007-11,2.22,20759920,690,30520,13800,1526
CIEC M,2007-10,-14.12,9866730,675,14460,13500,723
CIEC M,2007-09,10.7,52435510,786,68100,15710,3405
CIEC M,2007-08,13.6,14781735,710,23100,14200,1155
