Période_détail,Période,ABJC_CA_PNB,ABJC_Total Bilan,ABJC_RE_RBE,ABJC_Résultat Net,ABJC_Capitaux propres,BICB_CA_PNB,BICB_Total Bilan,BICB_RE_RBE,BICB_Résultat Net,BICB_Capitaux propres,BICC_CA_PNB,BICC_Total Bilan,BICC_RE_RBE,BICC_Résultat Net,BICC_Capitaux propres,BNBC_CA_PNB,BNBC_Total Bilan,BNBC_RE_RBE,BNBC_Résultat Net,BNBC_Capitaux propres,BOAB_CA_PNB,BOAB_Total Bilan,BOAB_RE_RBE,BOAB_Résultat Net,BOAB_Capitaux propres,BOABF_CA_PNB,BOABF_Total Bilan,BOABF_RE_RBE,BOABF_Résultat Net,BOABF_Capitaux propres,BOAC_CA_PNB,BOAC_Total Bilan,BOAC_RE_RBE,BOAC_Résultat Net,BOAC_Capitaux propres,BOAM_CA_PNB,BOAM_Total Bilan,BOAM_RE_RBE,BOAM_Résultat Net,BOAM_Capitaux propres,BOAN_CA_PNB,BOAN_Total Bilan,BOAN_RE_RBE,BOAN_Résultat Net,BOAN_Capitaux propres,BOAS_CA_PNB,BOAS_Total Bilan,BOAS_RE_RBE,BOAS_Résultat Net,BOAS_Capitaux propres,CABC_CA_PNB,CABC_Total Bilan,CABC_RE_RBE,CABC_Résultat Net,CABC_Capitaux propres,CBIBF_CA_PNB,CBIBF_Total Bilan,CBIBF_RE_RBE,CBIBF_Résultat Net,CBIBF_Capitaux propres,CFAC_CA_PNB,CFAC_Total Bilan,CFAC_RE_RBE,CFAC_Résultat Net,CFAC_Capitaux propres,CIEC_CA_PNB,CIEC_Total Bilan,CIEC_RE_RBE,CIEC_Résultat Net,CIEC_Capitaux propres,ECOC_CA_PNB,ECOC_Total Bilan,ECOC_RE_RBE,ECOC_Résultat Net,ECOC_Capitaux propres,ETIT_CA_PNB,ETIT_Total Bilan,ETIT_RE_RBE,ETIT_Résultat Net,ETIT_Capitaux propres,FTSC_CA_PNB,FTSC_Total Bilan,FTSC_RE_RBE,FTSC_Résultat Net,FTSC_Capitaux propres,LNBB_CA_PNB,LNBB_Total Bilan,LNBB_RE_RBE,LNBB_Résultat Net,LNBB_Capitaux propres,NEIC_CA_PNB,NEIC_Total Bilan,NEIC_RE_RBE,NEIC_Résultat Net,NEIC_Capitaux propres,NSBC_CA_PNB,NSBC_Total Bilan,NSBC_RE_RBE,NSBC_Résultat Net,NSBC_Capitaux propres,NTLC_CA_PNB,NTLC_Total Bilan,NTLC_RE_RBE,NTLC_Résultat Net,NTLC_Capitaux propres,ONTBF_CA_PNB,ONTBF_Total Bilan,ONTBF_RE_RBE,ONTBF_Résultat Net,ONTBF_Capitaux propres,ORAC_CA_PNB,ORAC_Total Bilan,ORAC_RE_RBE,ORAC_Résultat Net,ORAC_Capitaux propres,ORGT_CA_PNB,ORGT_Total Bilan,ORGT_RE_RBE,ORGT_Résultat Net,ORGT_Capitaux propres,PALC_CA_PNB,PALC_Total Bilan,PALC_RE_RBE,PALC_Résultat Net,PALC_Capitaux propres,PRSC_CA_PNB,PRSC_Total Bilan,PRSC_RE_RBE,PRSC_Résultat Net,PRSC_Capitaux propres,SAFC_CA_PNB,SAFC_Total Bilan,SAFC_RE_RBE,SAFC_Résultat Net,SAFC_Capitaux propres,SCRC_CA_PNB,SCRC_Total Bilan,SCRC_RE_RBE,SCRC_Résultat Net,SCRC_Capitaux propres,SDCC_CA_PNB,SDCC_Total Bilan,SDCC_RE_RBE,SDCC_Résultat Net,SDCC_Capitaux propres,SDSC_CA_PNB,SDSC_Total Bilan,SDSC_RE_RBE,SDSC_Résultat Net,SDSC_Capitaux propres,SEMC_CA_PNB,SEMC_Total Bilan,SEMC_RE_RBE,SEMC_Résultat Net,SEMC_Capitaux propres,SGBC_CA_PNB,SGBC_Total Bilan,SGBC_RE_RBE,SGBC_Résultat Net,SGBC_Capitaux propres,SHEC_CA_PNB,SHEC_Total Bilan,SHEC_RE_RBE,SHEC_Résultat Net,SHEC_Capitaux propres,SIBC_CA_PNB,SIBC_Total Bilan,SIBC_RE_RBE,SIBC_Résultat Net,SIBC_Capitaux propres,SICC_CA_PNB,SICC_Total Bilan,SICC_RE_RBE,SICC_Résultat Net,SICC_Capitaux propres,SIVC_CA_PNB,SIVC_Total Bilan,SIVC_RE_RBE,SIVC_Résultat Net,SIVC_Capitaux propres,SLBC_CA_PNB,SLBC_Total Bilan,SLBC_RE_RBE,SLBC_Résultat Net,SLBC_Capitaux propres,SMBC_CA_PNB,SMBC_Total Bilan,SMBC_RE_RBE,SMBC_Résultat Net,SMBC_Capitaux propres,SNTS_CA_PNB,SNTS_Total Bilan,SNTS_RE_RBE,SNTS_Résultat Net,SNTS_Capitaux propres,SOGC_CA_PNB,SOGC_Total Bilan,SOGC_RE_RBE,SOGC_Résultat Net,SOGC_Capitaux propres,SPHC_CA_PNB,SPHC_Total Bilan,SPHC_RE_RBE,SPHC_Résultat Net,SPHC_Capitaux propres,STAC_CA_PNB,STAC_Total Bilan,STAC_RE_RBE,STAC_Résultat Net,STAC_Capitaux propres,STBC_CA_PNB,STBC_Total Bilan,STBC_RE_RBE,STBC_Résultat Net,STBC_Capitaux propres,SVOC_CA_PNB,SVOC_Total Bilan,SVOC_RE_RBE,SVOC_Résultat Net,SVOC_Capitaux propres,TTLC_CA_PNB,TTLC_Total Bilan,TTLC_RE_RBE,TTLC_Résultat Net,TTLC_Capitaux propres,TTLS_CA_PNB,TTLS_Total Bilan,TTLS_RE_RBE,TTLS_Résultat Net,TTLS_Capitaux propres,UNLC_CA_PNB,UNLC_Total Bilan,UNLC_RE_RBE,UNLC_Résultat Net,UNLC_Capitaux propres,UNXC_CA_PNB,UNXC_Total Bilan,UNXC_RE_RBE,UNXC_Résultat Net,UNXC_Capitaux propres
T1,2023,2686955000.0,,,293221000.0,,,,,,,12004000000.0,,,1892000000.0,,12386377000.0,,,516579000.0,,11361000000.0,,,5844000000.0,,14669000000.0,,,6821000000.0,,14878000000.0,,9213000000.0,7100000000.0,,8405000000.0,,3540000000.0,1578000000.0,,6122000000.0,,3181000000.0,2829000000.0,,10331000000.0,,,4042000000.0,,4540000000.0,,787000000.0,588000000.0,,28096000000.0,,,16569000000.0,,47003983941.0,,2496846390.0,1217413707.0,,52271000000.0,,3002000000.0,1124000000.0,,25769000000.0,1748380000000.0,,11510000000.0,,295314000000.0,17320775000000.0,,53542000000.0,,10854000000.0,,308000000.0,,,,,,,,92677733.0,,-305775191.0,-270229489.0,,21383000000.0,2037064000000.0,,6559000000.0,,52735533488.0,,,3357252561.0,,34268000000.0,,,4827000000.0,,246200000000.0,,,33000000000.0,,,,,-3965000000.0,,64339996000.0,,,9416352000.0,,21228088687.0,,,848248019.0,,,65044000000.0,,-228000000.0,,24618058432.0,,,2601450050.0,,37114000000.0,,1932000000.0,915000000.0,,23470387000.0,,,611980000.0,,7649978666.0,,,855653665.0,,59476000000.0,,,22509000000.0,,135553000000.0,,1869000000.0,872000000.0,,23200000000.0,,14200000000.0,11600000000.0,,,,,,,1964095000.0,,,,,,,,,,72331099642.0,,,2553553117.0,,384700000000.0,,,82700000000.0,,19945922071.0,,,2409803481.0,,48829000000.0,,,1349000000.0,,,,,,,38747080000.0,,3458015000.0,3098054000.0,,,,,,,153174000000.0,,,2674000000.0,,124058000000.0,,,,,7814000000.0,,,69000000.0,,9397016068.0,,71554797.0,48233867.0,
T2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2023,8423103000.0,,,1182024000.0,,,,,,,40690000000.0,,,12061000000.0,,34428743000.0,,,454467000.0,,35505000000.0,,,17018000000.0,,44930000000.0,,,22299000000.0,,46003000000.0,,28376000000.0,25058000000.0,,26705000000.0,,11795000000.0,3753000000.0,,20264000000.0,,10590000000.0,8533000000.0,,33486000000.0,,,12888000000.0,,13048000000.0,,1231000000.0,887000000.0,,91764000000.0,,,48912000000.0,,,,,,,180556000000.0,,11981000000.0,6412000000.0,,79715000000.0,1740673000000.0,,36296000000.0,,919328000000.0,,,190097000000.0,,27095000000.0,,1062000000.0,,,,,,,,7260894436.0,,1726073297.0,1109162313.0,,63416000000.0,1932909000000.0,,18346000000.0,,148651723617.0,,,11199464454.0,,104379000000.0,,,16183000000.0,,753200000000.0,,,86000000000.0,,,,,-27379000000.0,,172795053000.0,,,22252800000.0,,55937281969.0,,,1304757980.0,,,,,-351000000.0,,53972184618.0,,-9682287775.0,-14046142368.0,,120735000000.0,,3430000000.0,2048000000.0,,62067879000.0,,,17986871000.0,,,,,,,185297000000.0,,,66696000000.0,,398935000000.0,,4508000000.0,1747000000.0,,73300000000.0,,,36200000000.0,,,,,,,,,,,,,,,,,179523000000.0,,,12165000000.0,,1201500000000.0,,,240600000000.0,,54478813169.0,,,4404106157.0,,142657000000.0,,,3984000000.0,,7072575557.0,,-1633425563.0,-1594566326.0,,123554282000.0,,11117980000.0,8455950000.0,,,,,,,430882000000.0,,,8402000000.0,,313038000000.0,,,5308000000.0,,,,,,,23708665592.0,,-832199875.0,-879406597.0,
T4,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35519000000.0,,14678000000.0,5778000000.0,,,,,,,45426000000.0,,,17022000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70073000000.0,,-579000000.0,,68134693800.0,,-4911844712.0,-10324162375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46425584000.0,,5002097000.0,5113828000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2023,5475013000.0,,931328000.0,707249000.0,,16991000000.0,1156990000000.0,10786000000.0,10806000000.0,,25813000000.0,,8029000000.0,7226000000.0,,23343111000.0,,605154000.0,295671000.0,,23991000000.0,,12237000000.0,12538000000.0,,29853000000.0,,17989000000.0,15088000000.0,,30279000000.0,,18507000000.0,16568000000.0,,17504000000.0,,7767000000.0,2073000000.0,,13196000000.0,,6902000000.0,5469000000.0,,22921000000.0,,,9436000000.0,,8489000000.0,,1005000000.0,745000000.0,,57656000000.0,,39744000000.0,33179000000.0,,91085234000.0,,6103108000.0,3712447000.0,,114672000000.0,,7918000000.0,4059000000.0,,53158000000.0,1820797000000.0,30768000000.0,23922000000.0,,629215000000.0,,,130830000000.0,,19630000000.0,,306000000.0,2612000000.0,,,,,,,2511375791.0,,467003574.0,162296349.0,,41400000000.0,1957400000000.0,16400000000.0,11400000000.0,,99406906812.0,,15252309779.0,8116566626.0,,69834000000.0,,17174000000.0,11163000000.0,,498700000000.0,,100300000000.0,55900000000.0,,,,,-33479000000.0,,134797910000.0,,31447833000.0,23030820000.0,,37254000000.0,,1544000000.0,1046000000.0,,,65964000000.0,,-64000000.0,,41304548712.0,,-4972694221.0,-8159358060.0,,74139000000.0,,3444000000.0,1683000000.0,,43234276500.0,,806572314.0,13562380632.0,,,,,,,121661000000.0,,70931000000.0,44454000000.0,,267630000000.0,,2884000000.0,1168000000.0,,46593000000.0,1557434000000.0,28255000000.0,24193000000.0,,,,,,,4028251000.0,,337875000.0,221552000.0,,137319580056.0,,8402496312.0,11070893039.0,,133962664214.0,,11737099721.0,7699059159.0,,794126000000.0,,227745000000.0,148594000000.0,,37803101787.0,,5180901506.0,3773984201.0,,94668000000.0,,4392000000.0,2444000000.0,,4993898000.0,,-908513024.0,-985743343.0,,80460072000.0,,8134176000.0,6257686000.0,,,,,,,293793000000.0,,6382000000.0,5003000000.0,,247469000000.0,,6255000000.0,2924000000.0,,,,,,,18075556478.0,,229913491.0,167637701.0,
S2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,60576000000.0,,34567000000.0,29063000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2023,11254100343.0,12116077537.0,1966557179.0,1335324958.0,,39196000000.0,1340710000000.0,27438000000.0,27270000000.0,,55506000000.0,920563000000.0,16814000000.0,16694000000.0,,45955470000.0,53173000000.0,1571000000.0,35581000.0,,47832000000.0,906824000000.0,22307000000.0,21529000000.0,,60576000000.0,1098276000000.0,34567000000.0,29063000000.0,,60811000000.0,938739000000.0,35842000000.0,26075000000.0,,35519000000.0,560354000000.0,12190000000.0,5778000000.0,,26976000000.0,349869000000.0,13988000000.0,10077000000.0,,45426000000.0,758148000000.0,21974000000.0,17022000000.0,,17752564089.0,19349647741.0,1748675441.0,1429806646.0,,125248000000.0,2488600000000.0,85727000000.0,64247000000.0,,180161567179.0,87382395802.0,11108927577.0,6399494092.0,,257218000000.0,1975051000000.0,16460000000.0,10633000000.0,,110189000000.0,1953299000000.0,60314000000.0,48071000000.0,,1251677000000.0,16164541000000.0,576877000000.0,246811000000.0,,38214972000.0,50701178000.0,1601400000.0,3075972000.0,,93915000000.0,40646000000.0,5122000000.0,3914000000.0,,8525436230.0,9058172062.0,1850072232.0,1167140182.0,,91002000000.0,2037064000000.0,37922000000.0,34813000000.0,,203618293047.0,170340779234.0,30164175277.0,16556698463.0,,139153817000.0,288000217000.0,33311787000.0,21129277000.0,,1016532000000.0,2074719000000.0,257960000000.0,154890000000.0,,,4236478000000.0,-32255000000.0,-18186000000.0,,206244391000.0,205938435000.0,28502239000.0,19351846000.0,,77878846000.0,51245507000.0,3253377000.0,2084428000.0,,,70073000000.0,-422000000.0,-579000000.0,,68135000000.0,115465000000.0,-4912000000.0,-10324000000.0,,175458474000.0,381717984000.0,9389199000.0,4903679000.0,,82623385000.0,157732884000.0,547366000.0,17138527000.0,,27874878000.0,30745260000.0,1460429000.0,1012055000.0,,253286000000.0,3437669000000.0,147701000000.0,97230000000.0,,550696010000.0,168468609000.0,8485512000.0,4011603000.0,,95571000000.0,1605875000000.0,56871000000.0,43513000000.0,,701091562.0,,,19245083.0,,8512305646.0,15698401816.0,824518419.0,895708500.0,,311395000000.0,327698000000.0,16807000000.0,15078000000.0,,247646000000.0,183993000000.0,28583000000.0,17255000000.0,,1620701000000.0,2573858000000.0,515709000000.0,331748000000.0,,73448349000.0,88987010000.0,7678013000.0,5270303000.0,,206469432000.0,195801293000.0,7351110000.0,3635139000.0,,9264509000.0,11329611000.0,-1136144000.0,-1117719000.0,,169913796154.0,35417065559.0,16258209527.0,12399004223.0,,,,,,,578922000000.0,167625000000.0,12087000000.0,8709000000.0,,499194465000.0,203539373000.0,6675751000.0,4222465000.0,,34682083000.0,23009563000.0,1573553000.0,640335000.0,,29686986976.0,38556378909.0,-1828597291.0,-2054070779.0,
T1,2024,3078618000.0,,,371355000.0,,,,,,,16591000000.0,,,6512000000.0,,10824381000.0,,,-76181000.0,,10897000000.0,,,4843000000.0,,13906000000.0,,,6230000000.0,,17528000000.0,,11758000000.0,9340000000.0,,8663000000.0,,3514000000.0,1580000000.0,,5714000000.0,,2725000000.0,2286000000.0,,11504000000.0,,,4787000000.0,,4709000000.0,,661000000.0,517000000.0,,27889000000.0,,,16646000000.0,,40320709406.0,,1967745868.0,1010141198.0,,54206000000.0,,3624000000.0,2633000000.0,,28082000000.0,1953547000000.0,,12404000000.0,,299667000000.0,16094656000000.0,138461000000.0,63453000000.0,,5372000000.0,,204000000.0,,,25769000000.0,,2112000000.0,1501000000.0,,105827562.0,,-181125157.0,-94719306.0,,21849000000.0,2078021000000.0,,7103000000.0,,60748134183.0,,,4616715612.0,,34693000000.0,,,5279000000.0,,261100000000.0,,,37900000000.0,,,,,-3012000000.0,,51001068000.0,,,6986441000.0,,18344124120.0,,,81026629.0,,,72390000000.0,,-407000000.0,,28842209966.0,,6162414933.0,4686929801.0,,38253000000.0,,1388000000.0,504000000.0,,21706375000.0,,,-416350000.0,,,,,,,65427000000.0,,,26498000000.0,,149433000000.0,,3032000000.0,1288000000.0,,23700000000.0,,,12300000000.0,,,,,,,,,,,,,,,,,70179117404.0,,,2922294656.0,,425400000000.0,,,96600000000.0,,19130746290.0,,,1658721133.0,,54968000000.0,,,1126000000.0,,,,,,,45603711000.0,,5291394000.0,3840367000.0,,,,,,,157073000000.0,,,3178000000.0,,126905000000.0,,,1627000000.0,,,,,,,6885002326.0,,-1188010673.0,-1228413587.0,
T2,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2024,9265350000.0,,,1130926000.0,,,,,,,49942000000.0,,,18172000000.0,,32755862000.0,,,-31576000.0,,34156000000.0,,,14015000000.0,,42911000000.0,,,18594000000.0,,53371000000.0,,34460000000.0,26293000000.0,,,,,,,15920000000.0,,6103000000.0,4241000000.0,,,,,,,14627000000.0,,1563000000.0,1055000000.0,,92405000000.0,,,49804000000.0,,,,,,,,,,,,86623000000.0,1754771000000.0,,38491000000.0,,898105000000.0,,,205860000000.0,,18486000000.0,,-1104000000.0,,,,,,,,5223554804.0,,807297725.0,711091001.0,,72573000000.0,2229850000000.0,,23687000000.0,,171080887336.0,,,15160838111.0,,106269000000.0,,,13296000000.0,,796900000000.0,,,118600000000.0,,,,,-13247000000.0,,143468442000.0,,,16156388000.0,,,,,,,,,,,,59805461590.0,,-1077767863.0,-5191997803.0,,,,,,,61657597000.0,,,17917515000.0,,,,,,,196044000000.0,,,74558000000.0,,445544000000.0,,7540000000.0,2851000000.0,,75700000000.0,,,38600000000.0,,,,,,,,,,,,,,,,,180962000000.0,,,5375000000.0,,1319000000000.0,,,288900000000.0,,62301857900.0,,,8261656754.0,,186335000000.0,,,10018000000.0,,1250792058.0,,-920794650.0,-610943112.0,,,,,,,,,,,,464969000000.0,,,9334000000.0,,371263000000.0,,,5824000000.0,,,,,,,19884358508.0,,-2109485495.0,-2165166944.0,
T4,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49666000000.0,,,19984000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74195000000.0,,-165000000.0,,87219126842.0,,8076140771.0,2590611302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2024,5992000.0,,944846000.0,708998000.0,,20084000000.0,1403787000000.0,12720000000.0,10784000000.0,,31852000000.0,,13159000000.0,11405000000.0,,21051823000.0,,400009000.0,-85843000.0,,23185000000.0,,11731000000.0,10929000000.0,,28659000000.0,,15856000000.0,13194000000.0,,36343000000.0,,24262000000.0,17639000000.0,,18213000000.0,,8140000000.0,4819000000.0,,10927000000.0,,4500000000.0,3189000000.0,,23757000000.0,,,10308000000.0,,9615000000.0,,834000000.0,548000000.0,,59892000000.0,2584263000000.0,40086000000.0,33532000000.0,,76995261000.0,,3730376000.0,2145251000.0,,113520000000.0,,7243000000.0,4495000000.0,,58785000000.0,1854163000000.0,33053000000.0,25394000000.0,,602720000000.0,,279820000000.0,137814000000.0,,12099000000.0,,-1300000000.0,3133000000.0,,,,,,,1697302514.0,,-49491090.0,-20528921.0,,45700000000.0,2159000000000.0,18300000000.0,14528000000.0,,116439970331.0,,20910524440.0,12361204203.0,,70996000000.0,,16034000000.0,9330000000.0,,527200000000.0,,132000000000.0,75900000000.0,,,,,-13855000000.0,,107450669000.0,,23030810000.0,16692591000.0,,34723000000.0,,252000000.0,51000000.0,,,68618000000.0,,-37000000.0,,45147420384.0,,4287278203.0,1263847895.0,,82612000000.0,,3503000000.0,1780000000.0,,42651885588.0,,-1292591350.0,18609163950.0,,,,,,,130708000000.0,,77257000000.0,48234000000.0,,298050000000.0,,5651000000.0,2552000000.0,,49767000000.0,1604810000000.0,31013000000.0,25610000000.0,,,,,,,,,,,,147598271931.0,,15861021336.0,10162815766.0,,132360282554.0,,5492894856.0,4200124020.0,,877697000000.0,,301923000000.0,192637000000.0,,36434163562.0,,5864166470.0,4073616572.0,,113379000000.0,,6335000000.0,3303000000.0,,582398514.0,,-585454657.0,-314644909.0,,92332736000.0,,12670572000.0,9646161000.0,,,,,,,319347000000.0,,6785000000.0,6425000000.0,,242881000000.0,,3269000000.0,3840000000.0,,,,,,,13967598566.0,,-1855774915.0,-1910597904.0,
S2,2024,,,,,,,,,,,,,,,,,,,,,,,,,,57490000000.0,,30000000000.0,22419000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2024,12466921255.0,9080240464.0,2100227044.0,1519221935.0,,45207000000.0,1520447000000.0,30250000000.0,30341000000.0,,68063000000.0,1015578000000.0,30077000000.0,26226000000.0,,45312422000.0,50176046000.0,1193258000.0,7313000.0,,46527000000.0,940187000000.0,21580000000.0,19647000000.0,,57490000000.0,1079053000000.0,30000000000.0,22419000000.0,,72724000000.0,1075479000000.0,46014000000.0,32044000000.0,,36159000000.0,541491000000.0,15863000000.0,9123000000.0,,21380000000.0,322404000000.0,8251000000.0,5002000000.0,,49666000000.0,783173000000.0,27102000000.0,19984000000.0,,19125318524.0,19656293617.0,1784869818.0,1224827540.0,,130987000000.0,2682791000000.0,88227000000.0,47937000000.0,,158313246307.0,85012929523.0,7846693699.0,4693479450.0,,263294000000.0,2019136000000.0,16591000000.0,10101000000.0,,122316000000.0,2050681000000.0,67339000000.0,57477000000.0,,1268402000000.0,17650776000000.0,595831000000.0,299706000000.0,,30694517000.0,61061747000.0,-882181000.0,18595275000.0,,102544000000.0,29053000000.0,4458000000.0,7176000000.0,,6744255774.0,6675647428.0,603453112.0,-759371358.0,,97819000000.0,2514388000000.0,39400000000.0,38112000000.0,,220113267165.0,177852053839.0,35276845649.0,18149967087.0,,141841255000.0,301493039000.0,33565160000.0,21471149000.0,,1084100000000.0,2309100000000.0,263200000000.0,158200000000.0,,,3961395000000.0,-44764000000.0,-44363000000.0,,172182502000.0,202603319000.0,19393765000.0,15861643000.0,,74676306000.0,45185940000.0,1775583000.0,2346712000.0,,,74195000000.0,-75000000.0,-165000000.0,,87219000000.0,123092000000.0,8076000000.0,2591000000.0,,172235053000.0,432406017000.0,6770541000.0,3560488000.0,,85643038000.0,188126016000.0,941676000.0,21068974000.0,,,,,,,263207000000.0,3614195000000.0,163484000000.0,101228000000.0,,600707830000.0,207064381000.0,11336979000.0,5353994000.0,,102763000000.0,1685249000000.0,62635000000.0,50234000000.0,,,,,,,,,,,,309722000000.0,307546000000.0,34735000000.0,21472000000.0,,229061000000.0,163113000000.0,12036000000.0,8698000000.0,,1776443000000.0,3105287000000.0,619524000000.0,393662000000.0,,89415277000.0,88962049000.0,18383382000.0,13110790000.0,,279437727000.0,222208165000.0,29445591000.0,18790218000.0,,1793360000.0,7378386000.0,-1007887000.0,-348195000.0,,214312616965.0,94925572191.0,57068888519.0,44173762491.0,,,,,,,621042000000.0,191526000000.0,10491000000.0,9374000000.0,,484944861000.0,201307697000.0,7470764000.0,7090811000.0,,,,,,,27333349555.0,34241097739.0,-2136021358.0,-2188937902.0,
T1,2025,3175808000.0,,,345949000.0,,,,,,,18130000000.0,,,8011000000.0,,11207239000.0,,,16148000.0,,11081000000.0,,,4446000000.0,,14223000000.0,,,5195000000.0,,18392000000.0,,12330000000.0,10703000000.0,,8394000000.0,,3257000000.0,3021000000.0,,4781000000.0,,1690000000.0,1138000000.0,,11776000000.0,,,5230000000.0,,5165000000.0,,432000000.0,211000000.0,,28671000000.0,,,17626000000.0,,46161048347.0,,4905673570.0,3836406618.0,,,,,,,29738000000.0,2052696000000.0,,13258000000.0,,311941000000.0,17522800000000.0,150942000000.0,74009000000.0,,5745000000.0,,-78000000.0,,,24189000000.0,,2172000000.0,1573000000.0,,48534243.0,,-285395911.0,-189949576.0,,22402000000.0,2562434000000.0,,7138000000.0,,54079129836.0,,,5479039619.0,,36173000000.0,,,3745000000.0,,283600000000.0,,,38600000000.0,,,,,4797000000.0,,67519358000.0,,,11562398000.0,,,,,,,,73586000000.0,,13000000.0,,25085603720.0,,4530010449.0,3207625825.0,,41642000000.0,,1093000000.0,604000000.0,,23057029000.0,,,-193185000.0,,,,,,,66275000000.0,,,27081000000.0,,155873000000.0,,3082000000.0,1323000000.0,,26500000000.0,,,13600000000.0,,,,,,,,,,,,,,,,,54777463976.0,,,2714815384.0,,471600000000.0,,,108400000000.0,,31207467428.0,,,6018865928.0,,94319000000.0,,,11804000000.0,,,,,,,61423555000.0,,12354560000.0,9405856000.0,,,,,,,147983000000.0,,,2207000000.0,,110814000000.0,,,1513000000.0,,,,,,,7844497968.0,,,8205765710.0,
T2,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T4,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
